GOAL-Flight Delay;Year;Month;DayofMonth;DayOfWeek;DepTime;CRSDepTime;ArrTime;CRSArrTime;UniqueCarrier;FlightNum;TailNum;ActualElapsedTime;CRSElapsedTime;AirTime;DepDelay;Origin;Dest;Distance;TaxiIn;TaxiOut;Cancelled;Diverted;CarrierDelay;WeatherDelay;NASDelay;SecurityDelay;LateAircraftDelay
69.0;2007;6;18;1;1542.0;1427;1709.0;1600;UA;111;N405UA;147.0;153.0;131.0;75.0;DEN;SFO;967;5;11;0;0;6;0;0;0;63
0.0;2007;10;8;1;539.0;540;641.0;641;OO;5635;N581SW;62.0;61.0;43.0;-1.0;SBP;SFO;191;4;15;0;0;0;0;0;0;0
-7.0;2007;4;17;2;1129.0;1137;1226.0;1233;OO;6199;N393SW;57.0;56.0;42.0;-8.0;FAT;SFO;158;8;7;0;0;0;0;0;0;0
3.0;2007;6;21;4;1553.0;1552;1705.0;1702;OO;6410;N955SW;72.0;70.0;57.0;1.0;BUR;SFO;326;4;11;0;0;0;0;0;0;0
-15.0;2007;6;10;7;1929.0;1930;2044.0;2059;UA;761;N215UA;135.0;149.0;117.0;-1.0;DEN;SFO;967;9;9;0;0;0;0;0;0;0
-9.0;2007;5;15;2;702.0;710;945.0;954;UA;295;N531UA;343.0;344.0;321.0;-8.0;MCO;SFO;2445;8;14;0;0;0;0;0;0;0
-8.0;2007;2;28;3;735.0;741;901.0;909;UA;652;N815UA;86.0;88.0;72.0;-6.0;SNA;SFO;372;4;10;0;0;0;0;0;0;0
74.0;2007;11;2;5;2144.0;2030;2304.0;2150;XE;7812;N14180;80.0;80.0;57.0;74.0;LAX;SFO;337;8;15;0;0;11;0;0;0;63
-1.0;2007;12;5;3;712.0;715;855.0;856;UA;736;N929UA;103.0;101.0;81.0;-3.0;SAN;SFO;447;7;15;0;0;0;0;0;0;0
-19.0;2007;4;1;7;1140.0;1150;1211.0;1230;OO;5741;N568SW;31.0;40.0;20.0;-10.0;MOD;SFO;78;6;5;0;0;0;0;0;0;0
12.0;2007;4;18;3;1823.0;1800;1949.0;1937;OO;6264;N561SW;86.0;97.0;72.0;23.0;MFR;SFO;329;4;10;0;0;0;0;0;0;0
5.0;2007;2;19;1;1508.0;1500;1623.0;1618;UA;556;N596UA;75.0;78.0;53.0;8.0;LAX;SFO;337;5;17;0;0;0;0;0;0;0
-6.0;2007;5;14;1;549.0;600;632.0;638;OO;6359;N906SW;103.0;98.0;85.0;-11.0;BOI;SFO;522;3;15;0;0;0;0;0;0;0
-2.0;2007;3;3;6;1752.0;1736;1850.0;1852;OO;6219;N576SW;58.0;76.0;50.0;16.0;SBA;SFO;262;3;5;0;0;0;0;0;0;0
65.0;2007;6;23;6;749.0;650;945.0;840;AS;236;N774AS;116.0;110.0;94.0;59.0;PDX;SFO;550;8;14;0;0;59;0;6;0;0
120.0;2007;10;9;2;1412.0;1223;1524.0;1324;OO;5737;N233SW;72.0;61.0;46.0;109.0;CIC;SFO;153;16;10;0;0;0;0;0;0;120
2.0;2007;7;18;3;904.0;855;1042.0;1040;DL;1839;N604DL;278.0;285.0;256.0;9.0;CVG;SFO;2036;6;16;0;0;0;0;0;0;0
-4.0;2007;4;24;2;933.0;930;1156.0;1200;FL;40;N300AT;323.0;330.0;293.0;3.0;ATL;SFO;2139;10;20;0;0;0;0;0;0;0
-4.0;2007;7;3;2;815.0;821;931.0;935;OO;5583;N393SW;76.0;74.0;64.0;-6.0;SBA;SFO;262;2;10;0;0;0;0;0;0;0
67.0;2007;7;7;6;1702.0;1607;1837.0;1730;OO;6416;N919SW;155.0;143.0;125.0;55.0;ABQ;SFO;896;14;16;0;0;0;0;0;0;67
-10.0;2007;6;14;4;1256.0;1300;1457.0;1507;AS;526;N609AS;121.0;127.0;102.0;-4.0;SEA;SFO;679;5;14;0;0;0;0;0;0;0
-13.0;2007;12;10;1;1107.0;1050;1232.0;1245;AA;1461;N4YMAA;205.0;235.0;184.0;17.0;DFW;SFO;1464;3;18;0;0;0;0;0;0;0
1.0;2007;2;13;2;626.0;627;748.0;747;OO;6423;N975SW;82.0;80.0;61.0;-1.0;ONT;SFO;363;4;17;0;0;0;0;0;0;0
-17.0;2007;2;24;6;705.0;707;927.0;944;UA;842;N647UA;262.0;277.0;247.0;-2.0;ORD;SFO;1846;6;9;0;0;0;0;0;0;0
-8.0;2007;8;23;4;849.0;857;957.0;1005;UA;1177;N907UA;128.0;128.0;100.0;-8.0;SLC;SFO;599;5;23;0;0;0;0;0;0;0
-8.0;2007;4;29;7;1234.0;1235;1503.0;1511;UA;217;N581UA;329.0;336.0;308.0;-1.0;IAD;SFO;2419;4;17;0;0;0;0;0;0;0
-1.0;2007;12;4;2;1651.0;1645;1906.0;1907;DL;69;N138DL;315.0;322.0;290.0;6.0;ATL;SFO;2139;8;17;0;0;0;0;0;0;0
54.0;2007;9;8;6;1004.0;905;1208.0;1114;CO;378;N76504;244.0;249.0;208.0;59.0;IAH;SFO;1635;6;30;0;0;0;0;54;0;0
-5.0;2007;11;14;3;1040.0;1043;1132.0;1137;OO;5655;N294SW;52.0;54.0;35.0;-3.0;SMF;SFO;86;4;13;0;0;0;0;0;0;0
-3.0;2007;4;3;2;2102.0;2105;2302.0;2305;NW;355;N301US;240.0;240.0;218.0;-3.0;MSP;SFO;1589;4;18;0;0;0;0;0;0;0
40.0;2007;12;21;5;2205.0;2110;2330.0;2250;WN;381;N661SW;85.0;100.0;70.0;55.0;SAN;SFO;447;5;10;0;0;1;0;0;0;39
17.0;2007;1;10;3;1048.0;1055;1240.0;1223;OO;6420;N771SK;112.0;88.0;99.0;-7.0;SNA;SFO;372;4;9;0;0;17;0;0;0;0
25.0;2007;7;16;1;1107.0;1040;1234.0;1209;OO;6404;N916SW;87.0;89.0;73.0;27.0;EUG;SFO;451;5;9;0;0;0;0;25;0;0
25.0;2007;12;18;2;648.0;650;910.0;845;AS;212;N318AS;142.0;115.0;115.0;-2.0;PDX;SFO;550;10;17;0;0;0;0;25;0;0
-12.0;2007;5;6;7;1701.0;1710;1813.0;1825;OO;6182;N221SW;72.0;75.0;59.0;-9.0;ACV;SFO;250;4;9;0;0;0;0;0;0;0
2.0;2007;1;7;7;1106.0;1057;1201.0;1159;US;400;N808AW;115.0;122.0;96.0;9.0;PHX;SFO;651;5;14;0;0;0;0;0;0;0
15.0;2007;10;18;4;828.0;835;1032.0;1017;UA;869;N671UA;184.0;162.0;143.0;-7.0;DEN;SFO;967;23;18;0;0;0;0;15;0;0
-15.0;2007;3;29;4;2014.0;2025;2112.0;2127;OO;6340;N936SW;58.0;62.0;45.0;-11.0;RNO;SFO;192;4;9;0;0;0;0;0;0;0
82.0;2007;1;2;2;1825.0;1659;1938.0;1816;OO;6333;N906SW;73.0;77.0;57.0;86.0;BUR;SFO;326;5;11;0;0;0;0;0;0;82
-13.0;2007;11;12;1;650.0;655;827.0;840;OO;5500;N580SW;97.0;105.0;77.0;-5.0;MFR;SFO;329;4;16;0;0;0;0;0;0;0
-20.0;2007;3;9;5;755.0;800;1440.0;1500;UA;72;N672UA;285.0;300.0;266.0;-5.0;HNL;SFO;2398;3;16;0;0;0;0;0;0;0
61.0;2007;12;21;5;1910.0;1811;2014.0;1913;OO;6365;N758SK;124.0;122.0;90.0;59.0;SLC;SFO;599;15;19;0;0;61;0;0;0;0
-24.0;2007;1;22;1;1749.0;1759;1912.0;1936;OO;6264;N235SW;83.0;97.0;73.0;-10.0;MFR;SFO;329;2;8;0;0;0;0;0;0;0
-15.0;2007;1;31;3;1817.0;1823;1937.0;1952;US;469;N334AW;80.0;89.0;66.0;-6.0;LAS;SFO;414;3;11;0;0;0;0;0;0;0
-13.0;2007;9;5;3;1533.0;1535;1844.0;1857;CO;41;N57857;371.0;382.0;327.0;-2.0;EWR;SFO;2565;7;37;0;0;0;0;0;0;0
-7.0;2007;12;11;2;1047.0;1045;1205.0;1212;OO;6423;N916SW;78.0;87.0;64.0;2.0;ONT;SFO;363;5;9;0;0;0;0;0;0;0
-10.0;2007;7;1;7;1021.0;1029;1220.0;1230;UA;1433;N486UA;119.0;121.0;92.0;-8.0;PHX;SFO;651;8;19;0;0;0;0;0;0;0
7.0;2007;1;28;7;1548.0;1550;1742.0;1735;AA;327;N5FJAA;234.0;225.0;202.0;-2.0;DFW;SFO;1464;8;24;0;0;0;0;0;0;0
-33.0;2007;9;26;3;2108.0;2115;444.0;517;UA;76;N675UA;276.0;302.0;256.0;-7.0;HNL;SFO;2398;4;16;0;0;0;0;0;0;0
-2.0;2007;4;26;4;1531.0;1533;1643.0;1645;OO;6410;N916SW;72.0;72.0;56.0;-2.0;BUR;SFO;326;4;12;0;0;0;0;0;0;0
-12.0;2007;6;4;1;611.0;621;711.0;723;UA;1136;N802UA;60.0;62.0;44.0;-10.0;RNO;SFO;192;5;11;0;0;0;0;0;0;0
90.0;2007;10;14;7;1227.0;1049;1344.0;1214;OO;6423;N929SW;77.0;85.0;57.0;98.0;ONT;SFO;363;10;10;0;0;0;0;90;0;0
-1.0;2007;1;9;2;1421.0;1420;2118.0;2119;UA;62;N543UA;297.0;299.0;280.0;1.0;LIH;SFO;2447;5;12;0;0;0;0;0;0;0
18.0;2007;11;25;7;2324.0;2325;645.0;627;UA;78;N543UA;321.0;302.0;303.0;-1.0;HNL;SFO;2398;5;13;0;0;0;0;18;0;0
-12.0;2007;3;1;4;618.0;626;701.0;713;OO;6367;N946SW;43.0;47.0;27.0;-8.0;SMF;SFO;86;4;12;0;0;0;0;0;0;0
-20.0;2007;11;21;3;1700.0;1710;1805.0;1825;OO;5475;N250YV;65.0;75.0;52.0;-10.0;ACV;SFO;250;4;9;0;0;0;0;0;0;0
-1.0;2007;9;27;4;1255.0;1255;1328.0;1329;OO;5576;N295SW;33.0;34.0;19.0;0.0;MRY;SFO;77;7;7;0;0;0;0;0;0;0
32.0;2007;7;10;2;1930.0;1920;2328.0;2256;CO;648;N78285;418.0;396.0;332.0;10.0;EWR;SFO;2565;16;70;0;0;10;0;22;0;0
-7.0;2007;9;28;5;600.0;600;703.0;710;OO;6417;N945SW;63.0;70.0;49.0;0.0;PMD;SFO;316;4;10;0;0;0;0;0;0;0
-1.0;2007;1;31;3;2015.0;2020;2358.0;2359;UA;17;N502UA;403.0;399.0;351.0;-5.0;JFK;SFO;2586;6;46;0;0;0;0;0;0;0
-6.0;2007;1;18;4;1714.0;1715;1807.0;1813;US;409;N832AW;113.0;118.0;93.0;-1.0;PHX;SFO;651;7;13;0;0;0;0;0;0;0
19.0;2007;4;14;6;640.0;630;804.0;745;OO;6242;N289YV;84.0;75.0;69.0;10.0;RDD;SFO;199;4;11;0;0;19;0;0;0;0
11.0;2007;4;17;2;1153.0;1144;1310.0;1259;OO;6183;N292UX;77.0;75.0;64.0;9.0;ACV;SFO;250;4;9;0;0;0;0;0;0;0
21.0;2007;10;4;4;727.0;730;1553.0;1532;UA;72;N666UA;326.0;302.0;297.0;-3.0;HNL;SFO;2398;8;21;0;0;0;0;21;0;0
-19.0;2007;2;12;1;715.0;730;840.0;859;AS;331;N625AS;85.0;89.0;67.0;-15.0;SAN;SFO;447;5;13;0;0;0;0;0;0;0
9.0;2007;6;9;6;1704.0;1700;1943.0;1934;UA;907;N658UA;279.0;274.0;235.0;4.0;ORD;SFO;1846;10;34;0;0;0;0;0;0;0
15.0;2007;10;18;4;1604.0;1600;1800.0;1745;AA;1693;N4XCAA;236.0;225.0;216.0;4.0;DFW;SFO;1464;5;15;0;0;0;0;15;0;0
68.0;2007;2;27;2;837.0;835;1138.0;1030;AA;1077;N483AA;301.0;235.0;221.0;2.0;DFW;SFO;1464;6;74;0;0;0;0;68;0;0
40.0;2007;3;25;7;918.0;850;1046.0;1006;UA;1182;N339UA;88.0;76.0;59.0;28.0;BUR;SFO;326;4;25;0;0;0;0;40;0;0
13.0;2007;9;17;1;1008.0;1010;1213.0;1200;UA;641;N818UA;125.0;110.0;77.0;-2.0;PDX;SFO;550;4;44;0;0;0;0;0;0;0
-5.0;2007;3;5;1;759.0;800;1029.0;1034;UA;831;N204UA;270.0;274.0;251.0;-1.0;ORD;SFO;1846;8;11;0;0;0;0;0;0;0
55.0;2007;4;7;6;2004.0;1900;2230.0;2135;AA;1561;N359AA;266.0;275.0;239.0;64.0;ORD;SFO;1846;7;20;0;0;41;0;0;0;14
18.0;2007;2;27;2;1238.0;1243;1422.0;1404;UA;808;N455UA;104.0;81.0;76.0;-5.0;LAX;SFO;337;6;22;0;0;0;0;18;0;0
-4.0;2007;12;27;4;1023.0;1000;1236.0;1240;UA;139;N211UA;253.0;280.0;231.0;23.0;ORD;SFO;1846;3;19;0;0;0;0;0;0;0
46.0;2007;8;9;4;1115.0;1110;1459.0;1413;UA;11;N508UA;404.0;363.0;362.0;5.0;JFK;SFO;2586;12;30;0;0;0;0;46;0;0
3.0;2007;10;6;6;1854.0;1835;2108.0;2105;AA;83;N398AA;254.0;270.0;235.0;19.0;ORD;SFO;1846;4;15;0;0;0;0;0;0;0
-7.0;2007;5;15;2;638.0;645;818.0;825;MQ;3172;N805AE;100.0;100.0;69.0;-7.0;SNA;SFO;372;3;28;0;0;0;0;0;0;0
-6.0;2007;9;15;6;1518.0;1529;1704.0;1710;UA;1171;N435UA;106.0;101.0;83.0;-11.0;PDX;SFO;550;5;18;0;0;0;0;0;0;0
-3.0;2007;6;13;3;722.0;732;1527.0;1530;UA;72;N664UA;305.0;298.0;282.0;-10.0;HNL;SFO;2398;4;19;0;0;0;0;0;0;0
-19.0;2007;4;2;1;1407.0;1414;1532.0;1551;OO;6258;N234SW;85.0;97.0;73.0;-7.0;MFR;SFO;329;3;9;0;0;0;0;0;0;0
18.0;2007;5;23;3;807.0;755;945.0;927;OO;6393;N954SW;158.0;152.0;142.0;12.0;ABQ;SFO;896;7;9;0;0;0;0;0;18;0
7.0;2007;12;17;1;1217.0;1225;1443.0;1436;AS;378;N776AS;146.0;131.0;104.0;-8.0;SEA;SFO;679;7;35;0;0;0;0;0;0;0
-5.0;2007;2;14;3;1030.0;1035;1155.0;1200;AA;1928;N438AA;85.0;85.0;56.0;-5.0;LAX;SFO;337;5;24;0;0;0;0;0;0;0
16.0;2007;12;2;7;557.0;600;803.0;747;UA;739;N854UA;186.0;167.0;154.0;-3.0;DEN;SFO;967;7;25;0;0;0;0;16;0;0
-22.0;2007;4;26;4;741.0;748;931.0;953;UA;821;N307UA;110.0;125.0;95.0;-7.0;SEA;SFO;679;5;10;0;0;0;0;0;0;0
-3.0;2007;7;15;7;1117.0;1115;1312.0;1315;DL;582;N643DL;295.0;300.0;265.0;2.0;ATL;SFO;2139;6;24;0;0;0;0;0;0;0
27.0;2007;4;23;1;43.0;2359;201.0;134;US;179;N672AW;78.0;95.0;60.0;44.0;LAS;SFO;414;5;13;0;0;0;0;0;0;27
-26.0;2007;4;8;7;855.0;900;1038.0;1104;DL;1829;N628DL;283.0;304.0;270.0;-5.0;CVG;SFO;2036;5;8;0;0;0;0;0;0;0
55.0;2007;9;14;5;1930.0;1835;2200.0;2105;AA;83;N396AA;270.0;270.0;250.0;55.0;ORD;SFO;1846;2;18;0;0;0;0;19;0;36
-12.0;2007;11;27;2;1918.0;1920;2032.0;2044;OO;5570;N234SW;74.0;84.0;61.0;-2.0;SBA;SFO;262;3;10;0;0;0;0;0;0;0
-9.0;2007;5;17;4;1602.0;1605;1711.0;1720;AA;438;N584AA;69.0;75.0;54.0;-3.0;LAX;SFO;337;4;11;0;0;0;0;0;0;0
75.0;2007;3;19;1;1310.0;1150;1345.0;1230;OO;5741;N583SW;35.0;40.0;21.0;80.0;MOD;SFO;78;5;9;0;0;0;0;0;0;75
-5.0;2007;11;3;6;1220.0;1220;1450.0;1455;WN;1619;N223WN;270.0;275.0;241.0;0.0;MDW;SFO;1855;6;23;0;0;0;0;0;0;0
6.0;2007;2;7;3;727.0;730;1046.0;1040;AA;431;N391AA;379.0;370.0;346.0;-3.0;MIA;SFO;2585;7;26;0;0;0;0;0;0;0
4.0;2007;11;3;6;751.0;800;915.0;911;UA;1177;N816UA;144.0;131.0;95.0;-9.0;SLC;SFO;599;5;44;0;0;0;0;0;0;0
5.0;2007;7;20;5;922.0;924;1134.0;1129;UA;729;N399UA;132.0;125.0;105.0;-2.0;SEA;SFO;679;10;17;0;0;0;0;0;0;0
3.0;2007;1;28;7;1122.0;1100;1348.0;1345;AA;429;N4XRAA;266.0;285.0;249.0;22.0;ORD;SFO;1846;3;14;0;0;0;0;0;0;0
26.0;2007;12;20;4;1914.0;1842;2115.0;2049;UA;1259;N456UA;121.0;127.0;90.0;32.0;SEA;SFO;679;9;22;0;0;10;0;0;0;16
112.0;2007;9;17;1;836.0;840;1157.0;1005;UA;885;N925UA;201.0;85.0;59.0;-4.0;LAX;SFO;337;5;137;0;0;0;0;112;0;0
-13.0;2007;4;7;6;1832.0;1830;2055.0;2108;UA;863;N553UA;263.0;278.0;244.0;2.0;ORD;SFO;1846;6;13;0;0;0;0;0;0;0
9.0;2007;6;11;1;1939.0;1930;2109.0;2100;UA;761;N548UA;150.0;150.0;133.0;9.0;DEN;SFO;967;5;12;0;0;0;0;0;0;0
-13.0;2007;10;16;2;833.0;835;1004.0;1017;UA;869;N667UA;151.0;162.0;132.0;-2.0;DEN;SFO;967;5;14;0;0;0;0;0;0;0
-11.0;2007;7;6;5;1650.0;1702;1749.0;1800;OO;6409;N915SW;59.0;58.0;44.0;-12.0;RNO;SFO;192;3;12;0;0;0;0;0;0;0
21.0;2007;11;27;2;1340.0;1310;1505.0;1444;UA;468;N376UA;85.0;94.0;67.0;30.0;SAN;SFO;447;4;14;0;0;0;0;0;0;21
52.0;2007;1;7;7;1806.0;1700;2012.0;1920;AA;966;N5ETAA;246.0;260.0;223.0;66.0;STL;SFO;1736;11;12;0;0;52;0;0;0;0
-6.0;2007;5;28;1;856.0;906;1028.0;1034;OO;5715;N290SW;92.0;88.0;74.0;-10.0;CEC;SFO;304;6;12;0;0;0;0;0;0;0
28.0;2007;2;4;7;1832.0;1801;2039.0;2011;AS;498;N705AS;127.0;130.0;103.0;31.0;SEA;SFO;679;7;17;0;0;0;0;0;0;28
2.0;2007;7;8;7;850.0;900;938.0;936;OO;5685;N561SW;48.0;36.0;27.0;-10.0;MRY;SFO;77;4;17;0;0;0;0;0;0;0
1.0;2007;5;14;1;1346.0;1335;2126.0;2125;UA;34;N675UA;280.0;290.0;265.0;11.0;OGG;SFO;2338;5;10;0;0;0;0;0;0;0
-11.0;2007;7;13;5;1100.0;1101;1259.0;1310;FL;49;N292AT;299.0;309.0;279.0;-1.0;ATL;SFO;2139;9;11;0;0;0;0;0;0;0
41.0;2007;5;6;7;1111.0;1116;1324.0;1243;UA;900;N436UA;133.0;87.0;68.0;-5.0;SAN;SFO;447;57;8;0;0;0;0;41;0;0
75.0;2007;6;4;1;1257.0;1135;1351.0;1236;OO;6252;N584SW;54.0;61.0;41.0;82.0;SBP;SFO;191;4;9;0;0;0;0;0;0;75
12.0;2007;2;28;3;2027.0;2030;2327.0;2315;AA;1673;N578AA;300.0;285.0;258.0;-3.0;ORD;SFO;1846;5;37;0;0;0;0;0;0;0
-26.0;2007;5;23;3;1351.0;1406;1442.0;1508;OO;6394;N936SW;51.0;62.0;41.0;-15.0;RNO;SFO;192;3;7;0;0;0;0;0;0;0
-11.0;2007;11;9;5;1038.0;1043;1119.0;1130;OO;6382;N905SW;101.0;107.0;87.0;-5.0;BOI;SFO;522;3;11;0;0;0;0;0;0;0
-6.0;2007;1;19;5;606.0;607;704.0;710;OO;5793;N234SW;58.0;63.0;41.0;-1.0;CIC;SFO;153;4;13;0;0;0;0;0;0;0
-19.0;2007;12;22;6;915.0;915;1116.0;1135;AA;1049;N631AA;241.0;260.0;226.0;0.0;STL;SFO;1736;3;12;0;0;0;0;0;0;0
54.0;2007;10;4;4;1248.0;1227;1522.0;1428;NW;345;N504US;334.0;301.0;317.0;21.0;DTW;SFO;2079;4;13;0;0;21;0;33;0;0
-9.0;2007;7;23;1;1954.0;1952;2121.0;2130;UA;555;N843UA;207.0;218.0;189.0;2.0;DFW;SFO;1464;4;14;0;0;0;0;0;0;0
-2.0;2007;1;27;6;1302.0;1255;1421.0;1423;UA;274;N337UA;79.0;88.0;68.0;7.0;SAN;SFO;447;3;8;0;0;0;0;0;0;0
52.0;2007;3;5;1;1527.0;1530;1942.0;1850;UA;15;N502UA;435.0;380.0;386.0;-3.0;JFK;SFO;2586;8;41;0;0;0;0;52;0;0
-11.0;2007;10;30;2;1553.0;1545;1759.0;1810;FL;49;N330AT;306.0;325.0;290.0;8.0;ATL;SFO;2139;5;11;0;0;0;0;0;0;0
11.0;2007;12;22;6;2120.0;2110;2337.0;2326;CO;1763;N73283;257.0;256.0;226.0;10.0;IAH;SFO;1635;9;22;0;0;0;0;0;0;0
-9.0;2007;3;23;5;2137.0;2140;2316.0;2325;AA;1575;N638AA;219.0;225.0;194.0;-3.0;DFW;SFO;1464;5;20;0;0;0;0;0;0;0
-8.0;2007;9;28;5;707.0;710;929.0;937;UA;831;N641UA;262.0;267.0;244.0;-3.0;ORD;SFO;1846;7;11;0;0;0;0;0;0;0
18.0;2007;10;28;7;1018.0;1014;1245.0;1227;US;400;N803AW;147.0;133.0;105.0;4.0;PHX;SFO;651;4;38;0;0;0;0;18;0;0
47.0;2007;8;11;6;2007.0;1932;2131.0;2044;OO;5681;N218SW;84.0;72.0;74.0;35.0;SBA;SFO;262;4;6;0;0;0;0;0;0;47
-17.0;2007;8;23;4;1153.0;1202;1222.0;1239;OO;5741;N579SW;29.0;37.0;20.0;-9.0;MOD;SFO;78;2;7;0;0;0;0;0;0;0
-5.0;2007;5;20;7;656.0;659;810.0;815;UA;867;N924UA;74.0;76.0;55.0;-3.0;LAX;SFO;337;5;14;0;0;0;0;0;0;0
-4.0;2007;2;3;6;1233.0;1236;1319.0;1323;OO;6345;N923SW;46.0;47.0;26.0;-3.0;SMF;SFO;86;3;17;0;0;0;0;0;0;0
74.0;2007;2;15;4;2026.0;1902;2147.0;2033;OO;6368;N772SK;81.0;91.0;66.0;84.0;PSP;SFO;421;4;11;0;0;74;0;0;0;0
-30.0;2007;3;11;7;636.0;639;910.0;940;UA;295;N566UA;334.0;361.0;316.0;-3.0;MCO;SFO;2445;6;12;0;0;0;0;0;0;0
8.0;2007;8;8;3;1132.0;1130;1308.0;1300;UA;75;N673UA;156.0;150.0;131.0;2.0;DEN;SFO;967;4;21;0;0;0;0;0;0;0
0.0;2007;5;20;7;630.0;625;948.0;948;UA;171;N521UA;378.0;383.0;349.0;5.0;BOS;SFO;2704;11;18;0;0;0;0;0;0;0
-4.0;2007;9;10;1;1322.0;1320;1439.0;1443;UA;468;N303UA;77.0;83.0;62.0;2.0;SAN;SFO;447;6;9;0;0;0;0;0;0;0
20.0;2007;1;12;5;2113.0;2045;2310.0;2250;DL;1859;N3733Z;297.0;305.0;277.0;28.0;CVG;SFO;2036;13;7;0;0;20;0;0;0;0
29.0;2007;8;9;4;1104.0;1035;1227.0;1158;XE;7764;N22909;83.0;83.0;52.0;29.0;LAX;SFO;337;5;26;0;0;29;0;0;0;0
18.0;2007;5;20;7;1705.0;1650;1815.0;1757;OO;6226;N294SW;70.0;67.0;53.0;15.0;RDD;SFO;199;6;11;0;0;18;0;0;0;0
-21.0;2007;3;28;3;1750.0;1800;1919.0;1940;9 F;661;N927FR;149.0;160.0;126.0;-10.0;DEN;SFO;967;13;10;0;0;0;0;0;0;0
5.0;2007;1;12;5;1354.0;1351;1517.0;1512;UA;806;N318UA;83.0;81.0;59.0;3.0;LAX;SFO;337;4;20;0;0;0;0;0;0;0
-26.0;2007;11;5;1;2108.0;2110;2159.0;2225;US;915;N179UW;111.0;135.0;88.0;-2.0;PHX;SFO;651;8;15;0;0;0;0;0;0;0
-25.0;2007;12;13;4;1702.0;1710;1800.0;1825;OO;5582;N562SW;58.0;75.0;45.0;-8.0;RNO;SFO;192;4;9;0;0;0;0;0;0;0
17.0;2007;9;15;6;832.0;830;1044.0;1027;DL;917;N127DL;312.0;297.0;288.0;2.0;ATL;SFO;2139;5;19;0;0;0;0;17;0;0
2.0;2007;12;20;4;1015.0;1010;1222.0;1220;AS;526;N972AS;127.0;130.0;97.0;5.0;SEA;SFO;679;8;22;0;0;0;0;0;0;0
47.0;2007;7;16;1;915.0;925;1132.0;1045;MQ;3188;N804AE;137.0;80.0;62.0;-10.0;SNA;SFO;372;2;73;0;0;0;0;47;0;0
0.0;2007;3;1;4;1754.0;1755;1915.0;1915;9 F;1917;N910FR;81.0;80.0;61.0;-1.0;LAX;SFO;337;6;14;0;0;0;0;0;0;0
-11.0;2007;3;29;4;718.0;730;1519.0;1530;UA;72;N667UA;301.0;300.0;273.0;-12.0;HNL;SFO;2398;2;26;0;0;0;0;0;0;0
-9.0;2007;4;5;4;1445.0;1455;1601.0;1610;OO;6185;N251YV;76.0;75.0;60.0;-10.0;ACV;SFO;250;5;11;0;0;0;0;0;0;0
163.0;2007;6;5;2;1142.0;906;1317.0;1034;OO;5715;N234SW;95.0;88.0;79.0;156.0;CEC;SFO;304;4;12;0;0;0;0;163;0;0
-1.0;2007;6;15;5;549.0;555;713.0;714;OO;5684;N569SW;84.0;79.0;60.0;-6.0;ACV;SFO;250;7;17;0;0;0;0;0;0;0
13.0;2007;7;12;4;800.0;800;1133.0;1120;B6;641;N625JB;213.0;200.0;168.0;0.0;JFK;SFO;2586;9;36;0;0;0;0;0;0;0
3.0;2007;1;25;4;1405.0;1351;1515.0;1512;UA;806;N933UA;70.0;81.0;50.0;14.0;LAX;SFO;337;3;17;0;0;0;0;0;0;0
-18.0;2007;10;21;7;1106.0;1111;1153.0;1211;OO;6069;N718SK;107.0;120.0;95.0;-5.0;SLC;SFO;599;3;9;0;0;0;0;0;0;0
-6.0;2007;10;7;7;2054.0;2055;2207.0;2213;OO;5600;N566SW;73.0;78.0;55.0;-1.0;SBA;SFO;262;5;13;0;0;0;0;0;0;0
25.0;2007;9;18;2;1658.0;1635;1935.0;1910;US;1459;N189UW;337.0;335.0;295.0;23.0;CLT;SFO;2296;7;35;0;0;23;0;2;0;0
9.0;2007;2;22;4;1220.0;1200;1329.0;1320;OO;6190;N224SW;69.0;80.0;58.0;20.0;SBA;SFO;262;5;6;0;0;0;0;0;0;0
-13.0;2007;7;4;3;1344.0;1340;1502.0;1515;AA;1441;N525AA;198.0;215.0;184.0;4.0;DFW;SFO;1464;3;11;0;0;0;0;0;0;0
-13.0;2007;2;3;6;1747.0;1745;2112.0;2125;AA;177;N324AA;385.0;400.0;349.0;2.0;JFK;SFO;2586;5;31;0;0;0;0;0;0;0
-12.0;2007;6;7;4;828.0;825;1031.0;1043;AS;214;N794AS;123.0;138.0;101.0;3.0;SEA;SFO;679;9;13;0;0;0;0;0;0;0
-27.0;2007;11;29;4;1341.0;1350;1447.0;1514;OO;5573;N579SW;66.0;84.0;58.0;-9.0;SBA;SFO;262;2;6;0;0;0;0;0;0;0
-8.0;2007;3;15;4;1213.0;1215;1413.0;1421;AS;354;N779AS;120.0;126.0;99.0;-2.0;SEA;SFO;679;6;15;0;0;0;0;0;0;0
50.0;2007;5;22;2;1612.0;1524;1707.0;1617;OO;6322;N295UX;55.0;53.0;40.0;48.0;FAT;SFO;158;5;10;0;0;50;0;0;0;0
-1.0;2007;8;24;5;1839.0;1832;2001.0;2002;US;469;N659AW;82.0;90.0;59.0;7.0;LAS;SFO;414;4;19;0;0;0;0;0;0;0
5.0;2007;6;24;7;1018.0;1020;1139.0;1134;OO;5633;N564SW;81.0;74.0;63.0;-2.0;SBA;SFO;262;8;10;0;0;0;0;0;0;0
